time,open,high,low,close,volume
2010/03/31 00:00:00:000000,111.47,111.55,111.0,111.09,49854.0
2010/04/05 00:00:00:000000,112.72,113.11,112.48,112.8,34212.0
2010/04/06 00:00:00:000000,113.08,113.68,113.02,113.27,27395.0
2010/04/07 00:00:00:000000,114.04,115.07,113.97,114.64,64859.0
2010/04/08 00:00:00:000000,114.64,115.14,114.51,114.84,94834.0
2010/04/09 00:00:00:000000,115.31,116.25,114.93,115.94,92002.0
2010/04/12 00:00:00:000000,115.88,116.27,115.19,115.23,31900.0
2010/04/13 00:00:00:000000,115.29,115.33,114.28,114.89,42987.0
2010/04/14 00:00:00:000000,115.42,115.83,114.99,115.25,44436.0
2010/04/15 00:00:00:000000,115.03,115.91,115.03,115.83,32927.0
2010/04/16 00:00:00:000000,114.69,115.23,112.76,113.39,134504.0
2010/04/19 00:00:00:000000,113.04,113.51,112.83,113.3,49448.0
2010/04/20 00:00:00:000000,113.89,114.36,113.55,113.62,32308.0
2010/04/21 00:00:00:000000,114.02,114.8,113.67,114.51,45530.0
2010/04/22 00:00:00:000000,113.97,114.12,112.98,113.94,49141.0
2010/04/23 00:00:00:000000,113.44,115.51,113.29,115.37,96258.0
2010/04/26 00:00:00:000000,115.07,115.38,114.84,114.99,63296.0
2010/04/27 00:00:00:000000,114.58,117.0,114.58,116.83,103386.0
2010/04/28 00:00:00:000000,116.25,117.17,115.91,116.52,168637.0
2010/04/29 00:00:00:000000,116.08,116.71,116.08,116.52,72164.0
2010/04/30 00:00:00:000000,117.56,117.93,117.5,117.6,39460.0
2010/05/03 00:00:00:000000,118.17,118.5,117.86,117.99,91582.0
2010/05/04 00:00:00:000000,118.64,118.64,116.43,117.12,143060.0
2010/05/05 00:00:00:000000,115.75,117.42,115.55,117.37,140000.0
2010/05/06 00:00:00:000000,117.92,120.83,117.91,120.74,407814.0
2010/05/07 00:00:00:000000,119.91,121.15,119.03,120.56,307850.0
2010/05/10 00:00:00:000000,119.76,120.13,119.16,119.88,345804.0
2010/05/11 00:00:00:000000,121.81,123.19,121.31,123.05,253787.0
2010/05/12 00:00:00:000000,123.65,124.61,123.13,123.8,199572.0
2010/05/13 00:00:00:000000,123.69,124.06,122.5,122.98,179450.0
2010/05/14 00:00:00:000000,124.29,124.36,121.5,122.74,355558.0
