time,open,high,low,close,volume
2006/08/15 00:00:00:000000,96.5,96.8,95.1,95.3,175000.0
2006/08/16 00:00:00:000000,96.0,96.0,94.8,95.4,580000.0
2006/08/17 00:00:00:000000,96.5,97.8,96.1,96.2,226000.0
2006/08/18 00:00:00:000000,96.0,96.4,95.7,95.7,133000.0
2006/08/21 00:00:00:000000,95.0,95.7,92.4,92.8,333000.0
2006/08/22 00:00:00:000000,91.2,94.8,91.2,93.5,155000.0
2006/08/23 00:00:00:000000,92.0,93.0,90.0,91.1,768000.0
2006/08/24 00:00:00:000000,92.9,93.7,91.5,93.4,477000.0
2006/08/25 00:00:00:000000,95.0,95.2,90.3,91.2,430000.0
2006/08/28 00:00:00:000000,91.2,91.9,90.2,90.9,211000.0
2006/08/29 00:00:00:000000,91.0,92.5,90.7,92.0,482000.0
2006/08/30 00:00:00:000000,92.9,95.0,92.0,94.5,1009000.0
2006/08/31 00:00:00:000000,95.0,96.0,93.0,93.0,242000.0
2006/09/01 00:00:00:000000,93.0,94.1,93.0,93.7,116000.0
2006/09/04 00:00:00:000000,93.7,94.0,93.4,93.7,148000.0
2006/09/05 00:00:00:000000,93.7,94.0,93.4,93.6,105000.0
2006/09/06 00:00:00:000000,93.6,93.6,91.0,91.5,386000.0
2006/09/07 00:00:00:000000,90.6,91.5,90.4,91.1,149000.0
2006/09/08 00:00:00:000000,91.1,92.7,90.6,92.1,582000.0
2006/09/11 00:00:00:000000,92.5,94.8,92.1,93.5,527000.0
2006/09/12 00:00:00:000000,93.1,93.9,92.0,92.0,209000.0
2006/09/13 00:00:00:000000,92.3,95.0,92.3,94.9,520000.0
2006/09/14 00:00:00:000000,95.0,95.0,92.5,93.1,254000.0
2006/09/15 00:00:00:000000,93.5,95.4,93.2,95.4,868000.0
2006/09/18 00:00:00:000000,96.5,99.5,96.5,99.0,1515000.0
2006/09/19 00:00:00:000000,99.0,99.2,97.2,98.9,635000.0
2006/09/20 00:00:00:000000,98.1,98.1,96.5,96.5,173000.0
2006/09/21 00:00:00:000000,97.1,97.8,95.1,96.4,353000.0
2006/09/22 00:00:00:000000,97.0,97.0,94.6,94.9,214000.0
2006/09/25 00:00:00:000000,94.5,96.0,94.5,95.2,283000.0
2006/09/26 00:00:00:000000,95.5,97.0,95.5,96.5,173000.0
2006/09/27 00:00:00:000000,97.4,97.6,96.0,96.8,463000.0
2006/09/28 00:00:00:000000,96.8,98.4,96.4,97.0,1023000.0
2006/09/29 00:00:00:000000,95.0,96.0,95.0,95.3,175000.0
2006/10/02 00:00:00:000000,96.2,96.8,95.2,96.7,193000.0
2006/10/03 00:00:00:000000,95.0,98.0,95.0,96.1,352000.0
2006/10/04 00:00:00:000000,96.5,96.5,94.1,94.1,202000.0
2006/10/05 00:00:00:000000,94.5,96.5,94.5,96.1,281000.0
2006/10/11 00:00:00:000000,96.0,96.1,93.4,93.6,305000.0
2006/10/12 00:00:00:000000,93.6,94.6,93.1,94.1,159000.0
2006/10/13 00:00:00:000000,94.3,95.6,94.3,95.0,185000.0
2006/10/16 00:00:00:000000,94.4,96.0,94.2,95.5,358000.0
2006/10/17 00:00:00:000000,95.5,95.5,94.5,94.8,141000.0
2006/10/18 00:00:00:000000,94.8,96.0,93.5,94.0,265000.0
2006/10/19 00:00:00:000000,90.2,93.7,90.2,93.2,454000.0
2006/10/20 00:00:00:000000,93.0,93.5,92.7,93.1,389000.0
2006/10/23 00:00:00:000000,93.0,93.0,92.0,92.2,238000.0
2006/10/24 00:00:00:000000,92.5,94.5,92.5,94.3,223000.0
2006/10/25 00:00:00:000000,93.0,94.8,93.0,93.5,228000.0
2006/10/26 00:00:00:000000,92.5,94.5,92.5,94.3,304000.0
