time,open,high,low,close,volume
2006/11/07 00:00:00:000000,31.0,31.5,30.6,31.4,77168000.0
2006/11/08 00:00:00:000000,31.4,31.5,31.1,31.4,39651000.0
2006/11/09 00:00:00:000000,31.5,32.0,31.4,31.75,74927000.0
2006/11/10 00:00:00:000000,31.7,31.75,31.6,31.6,32412000.0
2006/11/13 00:00:00:000000,31.5,31.5,30.6,31.1,39186000.0
2006/11/14 00:00:00:000000,31.15,31.4,31.1,31.2,26643000.0
2006/11/15 00:00:00:000000,31.25,31.4,31.25,31.35,24340000.0
2006/11/16 00:00:00:000000,31.5,32.0,31.45,31.95,47139000.0
2006/11/17 00:00:00:000000,32.0,32.0,31.55,31.75,21615000.0
2006/11/20 00:00:00:000000,31.75,31.75,31.25,31.5,26591000.0
2006/11/21 00:00:00:000000,31.5,31.65,31.35,31.5,18841000.0
2006/11/22 00:00:00:000000,31.6,31.85,31.55,31.7,24412000.0
2006/11/23 00:00:00:000000,31.75,32.0,31.7,32.0,37429000.0
2006/11/24 00:00:00:000000,32.0,32.3,31.95,32.3,43867000.0
2006/11/27 00:00:00:000000,32.45,32.95,32.4,32.9,43401000.0
2006/11/28 00:00:00:000000,32.8,32.85,32.55,32.65,27128000.0
2006/11/29 00:00:00:000000,32.65,32.75,32.1,32.25,26716000.0
2006/11/30 00:00:00:000000,32.4,32.8,32.4,32.8,26516000.0
2006/12/01 00:00:00:000000,32.8,33.0,32.7,32.95,27485000.0
2006/12/04 00:00:00:000000,32.95,32.95,32.7,32.8,17232000.0
2006/12/05 00:00:00:000000,32.8,32.9,32.6,32.65,22603000.0
2006/12/06 00:00:00:000000,32.6,32.95,32.5,32.9,21180000.0
2006/12/07 00:00:00:000000,32.9,32.95,32.7,32.9,20862000.0
2006/12/08 00:00:00:000000,32.9,32.9,32.4,32.9,22922000.0
2006/12/11 00:00:00:000000,32.5,32.9,32.5,32.9,15347000.0
2006/12/12 00:00:00:000000,32.9,32.9,32.3,32.55,22342000.0
2006/12/13 00:00:00:000000,32.4,32.7,31.95,32.6,28931000.0
2006/12/14 00:00:00:000000,32.4,32.8,32.35,32.6,18671000.0
2006/12/15 00:00:00:000000,32.7,32.8,32.65,32.7,13170000.0
2006/12/18 00:00:00:000000,32.7,32.9,32.65,32.85,15061000.0
2006/12/19 00:00:00:000000,32.9,32.9,32.7,32.9,19107000.0
2006/12/20 00:00:00:000000,33.0,33.2,32.9,33.2,35339000.0
2006/12/21 00:00:00:000000,33.3,33.45,33.2,33.3,24899000.0
2006/12/22 00:00:00:000000,33.45,33.65,33.45,33.5,23657000.0
2006/12/25 00:00:00:000000,33.5,33.5,33.25,33.4,5716000.0
2006/12/26 00:00:00:000000,33.5,34.1,33.45,34.0,28979000.0
2006/12/27 00:00:00:000000,34.2,34.95,34.1,34.4,32003648.0
2006/12/28 00:00:00:000000,34.4,34.8,34.2,34.35,16929000.0
2006/12/29 00:00:00:000000,34.35,34.7,34.3,34.6,15414000.0
2007/01/02 00:00:00:000000,34.9,34.95,34.45,34.85,20440000.0
2007/01/03 00:00:00:000000,34.85,34.95,34.3,34.4,19599000.0
2007/01/04 00:00:00:000000,34.4,34.5,33.9,34.0,29309000.0
2007/01/05 00:00:00:000000,33.7,33.95,33.1,33.2,34422000.0
2007/01/08 00:00:00:000000,33.0,33.2,32.6,33.15,18073000.0
2007/01/09 00:00:00:000000,33.15,34.0,33.15,33.9,14646000.0
2007/01/10 00:00:00:000000,33.6,33.6,33.1,33.2,30732000.0
2007/01/11 00:00:00:000000,33.0,33.1,32.65,32.8,35439000.0
2007/01/12 00:00:00:000000,32.6,33.3,32.6,33.2,27418000.0
2007/01/15 00:00:00:000000,33.2,33.25,32.85,33.2,10684000.0
2007/01/16 00:00:00:000000,33.0,33.55,33.0,33.5,18091000.0
2007/01/17 00:00:00:000000,33.4,33.65,33.2,33.5,18328000.0
2007/01/18 00:00:00:000000,33.5,33.55,33.3,33.35,11372000.0
2007/01/19 00:00:00:000000,33.2,33.45,32.95,32.95,22375000.0
2007/01/22 00:00:00:000000,33.0,33.1,32.65,33.0,26572000.0
2007/01/23 00:00:00:000000,32.85,33.45,32.8,33.4,30967000.0
2007/01/24 00:00:00:000000,33.5,33.65,33.35,33.5,29512000.0
2007/01/25 00:00:00:000000,33.65,33.95,33.5,33.8,27741000.0
2007/01/26 00:00:00:000000,33.6,33.85,33.2,33.25,15593000.0
2007/01/29 00:00:00:000000,33.5,33.7,33.4,33.6,13489000.0
2007/01/30 00:00:00:000000,33.7,34.25,33.55,34.0,40795000.0
2007/01/31 00:00:00:000000,34.0,34.5,33.55,34.0,38304000.0
2007/02/01 00:00:00:000000,34.3,34.45,34.1,34.45,34190000.0
2007/02/02 00:00:00:000000,34.5,35.1,34.5,35.0,77801000.0
2007/02/05 00:00:00:000000,35.0,35.25,34.85,35.25,49577000.0
2007/02/06 00:00:00:000000,35.25,35.25,34.9,35.25,28200000.0
2007/02/07 00:00:00:000000,35.0,35.2,34.85,34.85,17989000.0
2007/02/08 00:00:00:000000,34.6,35.1,34.55,35.1,26333000.0
2007/02/09 00:00:00:000000,34.95,35.0,34.65,35.0,24702000.0
2007/02/12 00:00:00:000000,35.0,35.0,34.75,35.0,17858000.0
2007/02/13 00:00:00:000000,35.0,35.15,34.7,34.9,22660000.0
2007/02/14 00:00:00:000000,35.0,35.2,34.9,35.2,32184000.0
2007/02/26 00:00:00:000000,35.8,36.0,35.6,35.9,51050000.0
2007/02/27 00:00:00:000000,36.0,36.5,36.0,36.5,72804000.0
2007/03/01 00:00:00:000000,35.8,36.5,35.8,36.3,61096000.0
2007/03/02 00:00:00:000000,36.3,37.0,36.0,36.8,38873000.0
2007/03/05 00:00:00:000000,36.2,36.2,35.5,35.65,55505000.0
2007/03/06 00:00:00:000000,36.5,36.5,36.15,36.2,1820000.0
2007/03/07 00:00:00:000000,36.5,36.5,35.75,36.15,26313000.0
2007/03/08 00:00:00:000000,36.15,36.35,36.0,36.05,16165000.0
2007/03/09 00:00:00:000000,36.2,36.4,35.9,36.15,18980000.0
2007/03/12 00:00:00:000000,36.15,36.8,36.1,36.4,29998000.0
2007/03/13 00:00:00:000000,36.5,36.8,36.45,36.8,25756000.0
2007/03/14 00:00:00:000000,36.6,36.8,36.2,36.65,25546000.0
2007/03/15 00:00:00:000000,36.7,37.05,36.7,36.95,40453000.0
2007/03/16 00:00:00:000000,37.0,37.0,36.7,36.7,20606000.0
2007/03/19 00:00:00:000000,36.5,36.95,36.5,36.7,12738000.0
2007/03/20 00:00:00:000000,36.75,36.8,36.2,36.35,23253000.0
2007/03/21 00:00:00:000000,36.25,36.3,36.0,36.05,22897000.0
2007/03/22 00:00:00:000000,36.4,36.6,36.15,36.5,29129000.0
2007/03/23 00:00:00:000000,36.5,37.0,36.5,37.0,34308000.0
2007/03/26 00:00:00:000000,37.0,37.0,36.5,36.75,15074000.0
2007/03/27 00:00:00:000000,36.75,37.15,36.75,37.0,22881000.0
2007/03/28 00:00:00:000000,37.0,37.25,37.0,37.1,24765000.0
2007/03/29 00:00:00:000000,37.0,37.3,36.75,37.1,25816000.0
2007/03/30 00:00:00:000000,37.15,37.35,37.15,37.3,15882000.0
2007/04/02 00:00:00:000000,37.4,38.2,37.25,37.8,35028000.0
2007/04/03 00:00:00:000000,37.8,37.95,37.45,37.9,20374000.0
2007/04/04 00:00:00:000000,38.0,38.15,37.95,38.1,20948000.0
2007/04/09 00:00:00:000000,38.2,39.7,38.2,39.35,43123000.0
2007/04/10 00:00:00:000000,39.6,39.9,39.3,39.7,34784000.0
