time,open,high,low,close,volume
2007/07/05 00:00:00:000000,66.9,67.15,66.75,67.15,9405000.0
2007/07/06 00:00:00:000000,67.15,67.25,66.9,67.0,9029000.0
2007/07/09 00:00:00:000000,67.45,68.6,67.3,68.6,13387000.0
2007/07/10 00:00:00:000000,69.0,69.0,68.2,68.65,3882000.0
2007/07/11 00:00:00:000000,68.2,68.3,67.85,67.85,4304000.0
2007/07/12 00:00:00:000000,68.2,68.4,67.9,68.2,10773000.0
2007/07/13 00:00:00:000000,68.95,69.15,68.75,68.8,7691000.0
2007/07/16 00:00:00:000000,68.8,68.8,68.05,68.5,2755000.0
2007/07/17 00:00:00:000000,68.5,68.9,67.7,68.6,12648000.0
2007/07/18 00:00:00:000000,68.05,68.7,68.05,68.2,12293000.0
2007/07/19 00:00:00:000000,68.15,68.35,67.75,68.15,12206000.0
2007/07/20 00:00:00:000000,68.35,69.2,68.35,69.2,14239000.0
2007/07/23 00:00:00:000000,68.75,69.0,68.65,68.85,11833000.0
2007/07/24 00:00:00:000000,68.8,69.75,68.8,69.75,12544000.0
2007/07/25 00:00:00:000000,69.45,69.75,69.15,69.75,13321000.0
2007/07/26 00:00:00:000000,69.85,69.85,68.4,68.4,16674000.0
2007/07/27 00:00:00:000000,66.15,66.85,65.55,65.55,13243000.0
2007/07/30 00:00:00:000000,64.45,64.75,64.2,64.7,27162000.0
2007/07/31 00:00:00:000000,68.0,68.0,65.2,66.3,18586000.0
2007/08/01 00:00:00:000000,65.8,65.8,63.1,63.3,16058000.0
2007/08/02 00:00:00:000000,64.0,64.5,62.9,64.4,13207000.0
2007/08/03 00:00:00:000000,65.0,65.5,64.75,65.3,19224000.0
2007/08/06 00:00:00:000000,63.8,64.7,63.7,64.65,10710000.0
2007/08/07 00:00:00:000000,65.3,65.3,63.8,63.9,5670000.0
2007/08/08 00:00:00:000000,64.2,65.2,64.1,65.2,17366000.0
2007/08/09 00:00:00:000000,65.9,66.1,65.45,65.75,20088000.0
2007/08/10 00:00:00:000000,63.55,64.3,63.55,64.0,8709000.0
2007/08/13 00:00:00:000000,64.0,64.4,63.7,63.85,15001000.0
2007/08/14 00:00:00:000000,63.85,64.5,63.4,64.5,18175000.0
2007/08/15 00:00:00:000000,63.5,63.5,61.9,62.15,9187000.0
2007/08/16 00:00:00:000000,61.95,61.95,58.2,59.6,17687000.0
2007/08/17 00:00:00:000000,59.6,61.0,58.5,59.65,14080000.0
2007/08/20 00:00:00:000000,61.5,62.45,61.25,62.35,15196000.0
2007/08/21 00:00:00:000000,62.35,62.6,61.65,61.75,8452000.0
2007/08/22 00:00:00:000000,62.0,62.5,61.75,62.45,12301000.0
2007/08/23 00:00:00:000000,64.0,64.1,63.65,64.0,22632000.0
2007/08/24 00:00:00:000000,63.3,63.7,63.2,63.5,11506000.0
2007/08/27 00:00:00:000000,64.0,64.4,63.75,63.8,12646000.0
2007/08/28 00:00:00:000000,63.8,64.2,63.4,63.85,1691000.0
2007/08/29 00:00:00:000000,62.6,63.1,62.45,63.0,4168000.0
2007/08/30 00:00:00:000000,63.8,64.35,63.55,63.8,6169000.0
2007/08/31 00:00:00:000000,64.15,65.6,64.0,65.6,5970000.0
2007/09/03 00:00:00:000000,65.6,65.9,65.3,65.8,4276000.0
2007/09/04 00:00:00:000000,65.9,65.95,65.05,65.7,3522000.0
2007/09/05 00:00:00:000000,65.95,65.95,65.0,65.0,2386000.0
2007/09/06 00:00:00:000000,64.5,65.9,64.5,65.9,3297000.0
2007/09/07 00:00:00:000000,66.05,66.4,65.75,65.9,3649000.0
2007/09/10 00:00:00:000000,64.5,65.6,64.5,65.4,2495000.0
2007/09/11 00:00:00:000000,65.2,65.9,65.2,65.85,1292000.0
2007/09/12 00:00:00:000000,66.15,66.3,65.65,65.65,3421000.0
2007/09/13 00:00:00:000000,65.75,65.85,65.0,65.1,1452000.0
2007/09/14 00:00:00:000000,65.75,66.25,65.45,66.25,5056000.0
2007/09/17 00:00:00:000000,66.2,66.2,64.8,65.25,3148000.0
2007/09/19 00:00:00:000000,66.45,66.5,65.35,65.6,4064000.0
2007/09/20 00:00:00:000000,66.0,67.0,65.8,66.0,6810000.0
2007/09/21 00:00:00:000000,66.4,66.9,66.2,66.9,2925000.0
2007/09/26 00:00:00:000000,66.95,68.05,66.95,67.95,6197000.0
2007/09/27 00:00:00:000000,68.2,68.95,68.0,68.9,5302000.0
2007/09/28 00:00:00:000000,68.95,69.5,68.85,69.05,8970000.0
2007/10/01 00:00:00:000000,69.8,69.8,69.1,69.35,5031000.0
2007/10/02 00:00:00:000000,69.9,70.9,69.85,70.6,13290000.0
2007/10/03 00:00:00:000000,70.5,72.3,70.5,71.7,16165000.0
2007/10/04 00:00:00:000000,71.15,71.2,70.65,71.2,8744000.0
2007/10/05 00:00:00:000000,71.2,71.35,70.6,71.2,3977000.0
2007/10/08 00:00:00:000000,71.5,72.2,71.5,71.85,6799000.0
2007/10/09 00:00:00:000000,71.85,72.0,71.15,71.65,7111000.0
2007/10/11 00:00:00:000000,71.7,72.1,71.65,71.9,5949000.0
2007/10/12 00:00:00:000000,71.6,71.9,69.9,69.9,4116000.0
2007/10/15 00:00:00:000000,70.15,70.55,69.75,70.55,3051000.0
2007/10/16 00:00:00:000000,70.0,71.3,69.9,70.9,3662000.0
2007/10/17 00:00:00:000000,70.8,71.0,70.0,70.4,3466000.0
2007/10/18 00:00:00:000000,70.6,71.5,70.6,71.4,4560000.0
2007/10/19 00:00:00:000000,71.3,71.45,70.9,71.05,3226000.0
2007/10/22 00:00:00:000000,69.5,69.5,68.5,69.45,9890000.0
2007/10/23 00:00:00:000000,69.75,70.75,69.7,70.6,6858000.0
2007/10/24 00:00:00:000000,68.8,69.1,67.7,67.7,7574000.0
2007/10/25 00:00:00:000000,68.25,68.6,68.15,68.4,4077000.0
2007/10/26 00:00:00:000000,68.9,69.4,68.7,69.25,1655000.0
2007/10/29 00:00:00:000000,69.85,70.65,69.85,70.65,3087000.0
2007/10/30 00:00:00:000000,70.6,70.8,70.15,70.45,2818000.0
2007/10/31 00:00:00:000000,70.4,70.55,69.85,70.2,4155000.0
2007/11/01 00:00:00:000000,70.6,70.7,69.05,69.45,4729000.0
2007/11/02 00:00:00:000000,68.3,68.3,66.5,67.0,12846000.0
2007/11/05 00:00:00:000000,66.3,67.1,65.6,67.1,8661000.0
2007/11/06 00:00:00:000000,67.0,67.55,66.8,67.5,5256000.0
2007/11/07 00:00:00:000000,67.55,67.9,67.05,67.05,2228000.0
2007/11/08 00:00:00:000000,65.65,65.8,64.6,64.9,9929000.0
2007/11/09 00:00:00:000000,65.0,65.55,64.7,65.35,9308000.0
2007/11/12 00:00:00:000000,63.8,63.85,62.6,63.6,19582000.0
2007/11/13 00:00:00:000000,63.5,63.6,62.45,63.5,16610000.0
2007/11/14 00:00:00:000000,64.95,65.0,64.6,64.7,6350000.0
2007/11/15 00:00:00:000000,64.4,64.75,64.15,64.25,4897000.0
2007/11/16 00:00:00:000000,63.05,63.3,62.5,63.05,10277000.0
2007/11/19 00:00:00:000000,63.45,63.55,62.7,62.7,7470000.0
2007/11/20 00:00:00:000000,61.3,62.5,60.2,62.5,12633000.0
2007/11/21 00:00:00:000000,62.4,62.45,61.1,61.15,8635000.0
2007/11/22 00:00:00:000000,60.85,61.7,60.2,61.2,10852000.0
2007/11/23 00:00:00:000000,61.6,61.6,60.5,60.7,4867000.0
2007/11/26 00:00:00:000000,61.6,62.0,61.0,61.95,6305000.0
2007/11/27 00:00:00:000000,60.4,61.4,59.65,61.0,12114000.0
2007/11/28 00:00:00:000000,61.3,61.3,60.3,60.3,4575000.0
2007/11/29 00:00:00:000000,61.8,61.8,61.0,61.35,6332000.0
2007/11/30 00:00:00:000000,61.85,62.3,61.8,61.8,6478000.0
2007/12/03 00:00:00:000000,62.2,62.35,61.8,61.95,4657000.0
2007/12/04 00:00:00:000000,62.0,62.55,61.65,62.55,3763000.0
2007/12/05 00:00:00:000000,62.25,62.8,61.95,62.75,3421000.0
2007/12/06 00:00:00:000000,63.3,63.6,62.6,62.8,5673000.0
2007/12/07 00:00:00:000000,63.25,63.7,63.25,63.4,5225000.0
2007/12/10 00:00:00:000000,62.9,63.0,62.0,62.0,3730000.0
2007/12/11 00:00:00:000000,62.05,62.4,61.85,62.35,4862000.0
2007/12/12 00:00:00:000000,61.15,61.4,60.75,61.25,9727000.0
2007/12/13 00:00:00:000000,60.9,60.95,58.7,58.7,14099000.0
2007/12/14 00:00:00:000000,58.7,58.75,56.9,58.4,17061000.0
2007/12/17 00:00:00:000000,58.0,58.3,56.7,56.7,9380000.0
2007/12/18 00:00:00:000000,56.4,57.75,56.05,56.9,12717000.0
2007/12/19 00:00:00:000000,57.15,58.5,57.15,58.5,7463000.0
2007/12/20 00:00:00:000000,58.3,58.45,57.45,57.5,7086000.0
2007/12/21 00:00:00:000000,57.9,58.8,57.5,58.75,8105000.0
2007/12/24 00:00:00:000000,59.45,59.5,59.15,59.15,5239000.0
2007/12/25 00:00:00:000000,59.45,59.6,59.25,59.6,2679000.0
2007/12/26 00:00:00:000000,59.2,59.65,58.8,59.65,4049000.0
2007/12/27 00:00:00:000000,59.7,61.05,59.7,60.9,11005000.0
2007/12/28 00:00:00:000000,60.65,61.7,60.4,61.0,10730000.0
2007/12/31 00:00:00:000000,61.05,61.7,61.05,61.45,2870000.0
2008/01/02 00:00:00:000000,61.3,61.3,60.0,60.1,4975000.0
2008/01/03 00:00:00:000000,59.3,59.35,58.6,59.1,7413000.0
2008/01/04 00:00:00:000000,58.35,59.35,58.05,59.1,7686000.0
2008/01/07 00:00:00:000000,57.6,57.6,56.3,56.4,20041000.0
2008/01/08 00:00:00:000000,56.45,57.3,56.45,56.95,8722000.0
2008/01/09 00:00:00:000000,56.1,58.0,55.9,58.0,7480000.0
2008/01/10 00:00:00:000000,58.3,58.6,57.9,57.9,10311000.0
2008/01/11 00:00:00:000000,58.5,58.5,57.45,57.65,10135000.0
2008/01/14 00:00:00:000000,59.05,59.15,58.1,58.8,12103000.0
2008/01/15 00:00:00:000000,59.4,61.55,59.4,61.05,22177000.0
2008/01/16 00:00:00:000000,59.65,59.75,58.4,58.4,19193000.0
2008/01/17 00:00:00:000000,58.95,59.0,57.35,58.15,8915000.0
2008/01/18 00:00:00:000000,57.0,58.5,56.35,58.5,13973000.0
2008/01/21 00:00:00:000000,57.9,58.25,57.55,57.7,5570000.0
2008/01/22 00:00:00:000000,55.05,55.05,53.7,53.7,29372000.0
2008/01/23 00:00:00:000000,54.8,54.85,53.4,53.6,14849000.0
2008/01/24 00:00:00:000000,55.05,55.3,53.8,55.0,14820000.0
2008/01/25 00:00:00:000000,55.6,56.4,55.6,56.4,9858000.0
2008/01/28 00:00:00:000000,55.9,55.9,54.5,54.6,6879000.0
2008/01/29 00:00:00:000000,55.3,55.3,54.4,55.1,4122000.0
2008/01/30 00:00:00:000000,55.1,55.8,54.75,54.95,5995000.0
2008/01/31 00:00:00:000000,54.8,55.25,54.2,54.95,5214000.0
2008/02/01 00:00:00:000000,55.45,56.6,55.2,56.4,8780000.0
2008/02/12 00:00:00:000000,55.15,55.8,54.85,54.95,5988000.0
2008/02/13 00:00:00:000000,55.25,55.6,54.7,54.8,6310000.0
2008/02/14 00:00:00:000000,56.3,57.8,56.15,57.8,12588000.0
2008/02/15 00:00:00:000000,56.9,57.5,56.65,57.3,8800000.0
2008/02/18 00:00:00:000000,57.85,57.9,57.0,57.2,4977000.0
2008/02/19 00:00:00:000000,57.6,58.0,57.25,58.0,5129000.0
2008/02/20 00:00:00:000000,57.7,58.0,56.8,56.9,5471000.0
2008/02/21 00:00:00:000000,57.7,58.55,57.55,58.55,6293000.0
2008/02/22 00:00:00:000000,58.1,58.8,57.75,58.8,6729000.0
2008/02/25 00:00:00:000000,59.5,60.1,59.2,60.0,9509000.0
2008/02/26 00:00:00:000000,60.35,60.55,59.8,60.2,21028000.0
2008/02/27 00:00:00:000000,60.85,60.9,60.5,60.7,18902000.0
2008/02/29 00:00:00:000000,60.3,61.1,60.3,60.85,6040000.0
2008/03/03 00:00:00:000000,59.25,59.3,58.35,59.15,13929000.0
2008/03/04 00:00:00:000000,59.0,60.7,59.0,60.7,8528000.0
2008/03/05 00:00:00:000000,60.7,61.25,60.45,60.9,9561000.0
2008/03/06 00:00:00:000000,61.1,62.3,61.0,62.3,11383000.0
2008/03/07 00:00:00:000000,61.5,62.2,61.35,61.4,9123000.0
2008/03/10 00:00:00:000000,61.0,61.5,59.55,59.6,15551000.0
2008/03/11 00:00:00:000000,59.1,60.15,58.9,60.1,11904000.0
2008/03/12 00:00:00:000000,61.9,61.9,60.5,60.65,13016000.0
2008/03/13 00:00:00:000000,60.55,60.6,59.0,59.1,13476000.0
2008/03/14 00:00:00:000000,59.55,59.75,58.25,58.45,19572000.0
2008/03/17 00:00:00:000000,57.25,57.8,56.65,57.35,26900000.0
2008/03/18 00:00:00:000000,57.5,58.0,57.1,57.9,25754000.0
2008/03/19 00:00:00:000000,58.95,59.05,58.2,58.5,14916000.0
2008/03/20 00:00:00:000000,58.5,60.0,58.2,59.95,28038000.0
2008/03/21 00:00:00:000000,60.8,61.55,60.5,61.55,16003000.0
2008/03/24 00:00:00:000000,65.85,65.85,63.45,64.15,51747000.0
2008/03/25 00:00:00:000000,64.25,64.25,62.8,63.05,35045000.0
2008/03/26 00:00:00:000000,63.15,63.4,62.35,62.4,17675000.0
2008/03/27 00:00:00:000000,62.35,62.35,61.05,61.2,23719000.0
2008/03/28 00:00:00:000000,61.1,62.0,61.05,62.0,17195000.0
2008/03/31 00:00:00:000000,61.55,61.55,60.25,60.45,13952000.0
2008/04/01 00:00:00:000000,60.8,61.2,60.05,60.05,12023000.0
2008/04/02 00:00:00:000000,61.2,61.75,60.9,61.75,18679000.0
2008/04/03 00:00:00:000000,61.55,61.65,61.1,61.2,4678000.0
2008/04/07 00:00:00:000000,61.25,62.3,61.25,62.2,8599000.0
2008/04/08 00:00:00:000000,61.8,62.0,61.6,61.6,15977000.0
2008/04/09 00:00:00:000000,61.95,62.3,61.2,61.6,14875000.0
2008/04/10 00:00:00:000000,61.6,62.75,61.6,62.6,28001000.0
2008/04/11 00:00:00:000000,62.8,63.75,62.65,63.5,32349000.0
2008/04/14 00:00:00:000000,63.2,63.4,62.65,63.2,11653000.0
2008/04/15 00:00:00:000000,63.25,63.4,63.05,63.15,8215000.0
2008/04/16 00:00:00:000000,63.6,64.2,63.5,64.2,18606000.0
2008/04/17 00:00:00:000000,64.7,65.15,64.35,64.65,23563000.0
2008/04/18 00:00:00:000000,64.55,64.65,63.9,64.4,16441000.0
2008/04/21 00:00:00:000000,64.9,64.9,64.25,64.6,10629000.0
2008/04/22 00:00:00:000000,64.4,64.5,63.8,64.4,6921000.0
2008/04/23 00:00:00:000000,64.05,64.3,63.35,63.75,9664000.0
2008/04/24 00:00:00:000000,63.65,63.9,63.35,63.45,8303000.0
2008/04/25 00:00:00:000000,63.65,64.1,63.3,63.5,9121000.0
2008/04/28 00:00:00:000000,63.7,64.55,63.45,64.15,6139000.0
2008/04/29 00:00:00:000000,64.35,64.55,63.2,63.5,12700000.0
2008/04/30 00:00:00:000000,63.75,64.1,63.4,63.9,8093000.0
2008/05/02 00:00:00:000000,64.45,64.45,63.65,64.2,8735000.0
2008/05/05 00:00:00:000000,64.05,64.05,62.5,62.95,18902000.0
2008/05/06 00:00:00:000000,62.85,63.05,62.4,63.05,12487000.0
2008/05/07 00:00:00:000000,63.4,63.8,63.05,63.6,7427000.0
2008/05/08 00:00:00:000000,62.85,62.9,62.2,62.7,15493000.0
2008/05/09 00:00:00:000000,62.65,62.7,62.05,62.25,9909000.0
2008/05/12 00:00:00:000000,62.2,62.7,61.9,62.7,4900000.0
2008/05/13 00:00:00:000000,62.6,63.9,62.6,63.9,11661000.0
2008/05/14 00:00:00:000000,63.9,64.3,63.75,64.15,10345000.0
2008/05/15 00:00:00:000000,64.4,65.05,64.4,65.05,16819000.0
2008/05/16 00:00:00:000000,65.3,65.5,64.95,65.4,16800000.0
2008/05/19 00:00:00:000000,65.45,65.65,65.1,65.65,9347000.0
2008/05/20 00:00:00:000000,65.65,65.65,63.8,64.0,20740000.0
2008/05/21 00:00:00:000000,63.7,63.95,63.15,63.4,9574000.0
2008/05/22 00:00:00:000000,62.65,63.45,62.5,63.45,11600000.0
2008/05/23 00:00:00:000000,63.4,63.45,62.35,62.45,11232000.0
2008/05/26 00:00:00:000000,62.0,62.1,61.5,61.6,12650000.0
2008/05/27 00:00:00:000000,61.75,62.3,61.75,62.2,5680000.0
2008/05/28 00:00:00:000000,62.35,62.4,61.5,61.7,6985000.0
2008/05/29 00:00:00:000000,62.4,62.4,61.95,62.3,6869000.0
2008/05/30 00:00:00:000000,62.5,62.55,61.45,62.2,10909000.0
2008/06/02 00:00:00:000000,62.05,62.65,62.05,62.6,6948000.0
2008/06/03 00:00:00:000000,62.15,62.45,61.45,61.6,8799000.0
2008/06/04 00:00:00:000000,61.45,61.85,61.4,61.8,4160000.0
2008/06/05 00:00:00:000000,61.7,62.7,61.0,62.7,12668000.0
2008/06/06 00:00:00:000000,62.95,63.0,62.5,62.7,6480000.0
2008/06/09 00:00:00:000000,61.05,61.2,60.85,61.15,13724000.0
2008/06/10 00:00:00:000000,61.0,61.05,59.65,59.7,19779000.0
2008/06/11 00:00:00:000000,59.7,60.3,59.5,59.9,7757000.0
2008/06/12 00:00:00:000000,59.2,59.2,58.3,58.45,17418000.0
2008/06/13 00:00:00:000000,58.6,59.35,58.5,58.8,11498000.0
2008/06/16 00:00:00:000000,59.1,59.6,58.95,59.1,6386000.0
2008/06/17 00:00:00:000000,59.2,59.5,58.6,59.5,6103000.0
2008/06/18 00:00:00:000000,59.3,59.85,59.2,59.6,8738000.0
2008/06/19 00:00:00:000000,59.0,59.0,58.15,58.45,17862000.0
2008/06/20 00:00:00:000000,58.45,58.45,57.15,57.2,18466000.0
2008/06/23 00:00:00:000000,56.55,57.7,56.4,57.35,9902000.0
2008/06/24 00:00:00:000000,57.35,57.6,56.7,56.9,10286000.0
2008/06/25 00:00:00:000000,56.9,57.6,56.4,57.5,14585000.0
2008/06/26 00:00:00:000000,57.5,57.7,56.95,57.05,11989000.0
2008/06/27 00:00:00:000000,55.0,55.55,54.7,55.25,26461000.0
2008/06/30 00:00:00:000000,55.5,55.7,55.0,55.0,10611000.0
2008/07/01 00:00:00:000000,55.35,55.85,54.9,54.9,10433000.0
2008/07/02 00:00:00:000000,54.9,55.35,54.2,54.3,24567000.0
2008/07/03 00:00:00:000000,53.4,54.35,52.35,54.2,18938000.0
2008/07/04 00:00:00:000000,54.15,54.15,52.6,52.6,11252000.0
2008/07/07 00:00:00:000000,52.5,53.6,52.35,53.55,5962000.0
2008/07/08 00:00:00:000000,53.4,53.4,51.45,51.7,19731000.0
2008/07/09 00:00:00:000000,53.05,53.05,51.35,51.45,26615000.0
2008/07/10 00:00:00:000000,51.3,52.2,50.9,51.7,13740000.0
2008/07/11 00:00:00:000000,51.75,53.0,51.4,52.9,16300000.0
2008/07/14 00:00:00:000000,52.65,53.0,52.0,52.2,11693000.0
2008/07/15 00:00:00:000000,51.55,51.55,49.6,49.9,23195000.0
2008/07/16 00:00:00:000000,50.2,50.3,49.41,49.5,11414000.0
2008/07/17 00:00:00:000000,50.8,52.2,50.75,52.2,18386000.0
2008/07/18 00:00:00:000000,52.55,52.6,50.8,51.0,15626000.0
2008/07/21 00:00:00:000000,52.6,53.75,52.6,53.75,15876000.0
2008/07/22 00:00:00:000000,53.2,53.2,52.35,52.9,19552000.0
2008/07/23 00:00:00:000000,53.7,54.65,53.45,54.3,31357000.0
2008/07/24 00:00:00:000000,54.65,54.75,54.35,54.65,15884000.0
2008/07/25 00:00:00:000000,53.5,53.9,53.35,53.9,17510000.0
2008/07/29 00:00:00:000000,52.2,52.2,51.55,51.95,23048000.0
2008/07/30 00:00:00:000000,52.9,52.95,52.25,52.55,13845000.0
2008/07/31 00:00:00:000000,53.15,53.3,51.7,52.4,18515000.0
2008/08/01 00:00:00:000000,51.7,52.6,51.55,52.4,14187000.0
2008/08/04 00:00:00:000000,52.05,52.55,51.7,52.5,11644000.0
2008/08/05 00:00:00:000000,52.65,52.7,51.2,51.4,24731000.0
2008/08/06 00:00:00:000000,52.5,53.3,52.3,53.3,20353000.0
2008/08/07 00:00:00:000000,53.0,53.6,52.85,53.05,12089000.0
2008/08/08 00:00:00:000000,52.85,54.95,52.85,54.65,25895000.0
2008/08/11 00:00:00:000000,55.1,55.8,55.1,55.6,14316000.0
2008/08/12 00:00:00:000000,55.45,55.9,55.25,55.55,18274000.0
2008/08/13 00:00:00:000000,55.25,55.65,54.7,55.35,12737000.0
2008/08/14 00:00:00:000000,55.0,55.75,54.8,55.75,12841000.0
2008/08/15 00:00:00:000000,55.8,55.9,54.2,54.4,16704000.0
2008/08/18 00:00:00:000000,54.3,54.7,53.0,53.35,14144000.0
2008/08/19 00:00:00:000000,51.85,53.15,51.85,52.9,13392000.0
2008/08/20 00:00:00:000000,52.5,53.5,52.2,53.4,11669000.0
2008/08/21 00:00:00:000000,53.15,53.15,52.5,52.55,8780000.0
2008/08/22 00:00:00:000000,52.7,53.15,51.95,52.7,14939000.0
2008/08/25 00:00:00:000000,53.1,53.85,52.8,53.7,10193000.0
2008/08/26 00:00:00:000000,53.05,53.35,52.9,53.25,7977000.0
2008/08/27 00:00:00:000000,53.25,54.45,53.0,54.1,15147000.0
2008/08/28 00:00:00:000000,54.1,54.4,53.65,53.7,8889000.0
2008/08/29 00:00:00:000000,54.3,54.3,53.35,53.65,11687000.0
2008/09/01 00:00:00:000000,53.25,53.25,51.2,51.45,28157000.0
2008/09/02 00:00:00:000000,51.6,51.6,50.45,50.6,19073000.0
2008/09/03 00:00:00:000000,50.6,51.2,49.98,50.0,18228000.0
2008/09/04 00:00:00:000000,49.93,50.6,48.81,48.99,25678000.0
2008/09/05 00:00:00:000000,48.0,48.65,47.8,48.58,21285000.0
2008/09/08 00:00:00:000000,50.5,51.95,50.4,51.95,28045000.0
2008/09/09 00:00:00:000000,51.1,51.1,49.52,49.65,27230000.0
2008/09/10 00:00:00:000000,49.45,50.45,49.2,49.86,17905000.0
2008/09/11 00:00:00:000000,49.0,49.4,48.2,48.37,19609000.0
2008/09/12 00:00:00:000000,49.0,49.1,47.8,48.87,19318000.0
2008/09/15 00:00:00:000000,47.7,48.05,46.4,46.55,25731000.0
2008/09/16 00:00:00:000000,44.81,45.8,44.5,45.0,30111000.0
2008/09/17 00:00:00:000000,46.85,47.22,45.35,45.91,27923000.0
2008/09/18 00:00:00:000000,44.3,44.79,43.75,44.5,43533000.0
2008/09/19 00:00:00:000000,46.6,47.61,46.6,47.61,30046000.0
2008/09/22 00:00:00:000000,48.8,48.85,47.8,48.5,36940000.0
2008/09/23 00:00:00:000000,48.0,48.76,47.8,48.76,14624000.0
2008/09/24 00:00:00:000000,48.4,48.76,48.0,48.46,10804000.0
2008/09/25 00:00:00:000000,47.55,48.46,47.4,47.7,14753000.0
2008/09/26 00:00:00:000000,47.7,47.8,46.33,46.6,19628000.0
2008/09/30 00:00:00:000000,43.34,44.8,43.34,44.6,35495000.0
2008/10/01 00:00:00:000000,45.4,45.72,45.12,45.6,13886000.0
2008/10/02 00:00:00:000000,45.07,45.72,44.2,44.55,11894000.0
2008/10/03 00:00:00:000000,44.33,44.78,43.44,44.73,14591000.0
2008/10/06 00:00:00:000000,44.0,44.0,42.68,42.7,19048000.0
2008/10/07 00:00:00:000000,41.6,42.95,41.51,42.95,15209000.0
2008/10/08 00:00:00:000000,41.73,42.04,39.95,40.19,29180000.0
2008/10/09 00:00:00:000000,40.31,41.14,40.1,40.24,21311000.0
2008/10/13 00:00:00:000000,39.0,39.1,38.84,38.84,19560000.0
2008/10/14 00:00:00:000000,41.55,41.55,41.32,41.55,24625000.0
2008/10/15 00:00:00:000000,41.0,41.0,40.2,40.57,14656000.0
2008/10/16 00:00:00:000000,39.15,39.15,39.15,39.15,6961000.0
2008/10/17 00:00:00:000000,39.1,39.1,38.0,38.02,21050000.0
2008/10/20 00:00:00:000000,37.75,38.4,37.12,38.34,20057000.0
2008/10/21 00:00:00:000000,39.2,39.2,37.74,38.12,20355000.0
2008/10/22 00:00:00:000000,37.4,38.0,36.79,36.79,21517000.0
2008/10/23 00:00:00:000000,35.51,35.51,35.51,35.51,10618000.0
2008/10/24 00:00:00:000000,32.6,32.6,32.34,32.34,23230000.0
2008/10/27 00:00:00:000000,30.3,31.9,30.08,30.1,24558000.0
2008/10/28 00:00:00:000000,30.0,32.2,29.1,32.19,28809000.0
2008/10/29 00:00:00:000000,34.4,34.4,32.0,32.19,33138000.0
2008/10/30 00:00:00:000000,33.08,34.44,32.53,34.44,21995000.0
2008/10/31 00:00:00:000000,34.5,36.78,34.16,36.54,35515000.0
2008/11/03 00:00:00:000000,36.54,36.91,35.35,36.69,26184000.0
2008/11/04 00:00:00:000000,36.4,36.78,35.76,36.64,13728000.0
2008/11/05 00:00:00:000000,37.0,37.29,36.03,36.8,23281000.0
2008/11/06 00:00:00:000000,34.45,34.45,34.23,34.23,19448000.0
2008/11/07 00:00:00:000000,32.6,34.67,32.56,34.39,21595000.0
2008/11/10 00:00:00:000000,34.39,34.39,33.5,34.05,11628000.0
2008/11/11 00:00:00:000000,33.25,34.02,33.18,33.46,11951000.0
2008/11/12 00:00:00:000000,33.42,33.79,33.0,33.46,10880000.0
2008/11/13 00:00:00:000000,32.5,32.5,31.51,31.6,21375000.0
2008/11/14 00:00:00:000000,32.8,32.8,31.84,32.0,13071000.0
2008/11/17 00:00:00:000000,31.5,32.25,31.45,32.2,9763000.0
2008/11/18 00:00:00:000000,31.36,31.5,30.77,30.9,18782000.0
2008/11/19 00:00:00:000000,30.88,31.08,30.57,30.96,15189000.0
2008/11/20 00:00:00:000000,30.0,30.11,29.4,29.5,21704000.0
2008/11/21 00:00:00:000000,29.1,30.78,28.53,30.78,28687000.0
2008/11/24 00:00:00:000000,30.45,30.45,29.3,29.96,25981000.0
2008/11/25 00:00:00:000000,30.95,31.35,30.41,30.6,33051000.0
2008/11/26 00:00:00:000000,30.87,31.13,30.58,30.95,11977000.0
2008/11/27 00:00:00:000000,31.5,32.8,31.35,32.8,29697000.0
2008/11/28 00:00:00:000000,32.5,32.5,31.74,32.13,27390000.0
2008/12/01 00:00:00:000000,32.0,32.9,31.75,32.5,24035000.0
2008/12/02 00:00:00:000000,30.6,31.09,30.5,30.6,19696000.0
2008/12/03 00:00:00:000000,31.0,31.09,30.5,30.5,15489000.0
2008/12/04 00:00:00:000000,30.8,30.92,29.95,30.01,19234000.0
2008/12/05 00:00:00:000000,30.08,30.41,29.95,30.18,11657000.0
2008/12/08 00:00:00:000000,30.78,32.29,30.7,32.29,22965000.0
2008/12/09 00:00:00:000000,32.55,32.7,32.13,32.29,28444000.0
2008/12/10 00:00:00:000000,32.29,34.19,32.26,34.19,33909000.0
2008/12/11 00:00:00:000000,34.05,34.05,33.51,33.8,25240000.0
2008/12/12 00:00:00:000000,33.33,33.5,31.53,32.0,32266000.0
2008/12/15 00:00:00:000000,33.45,33.98,33.11,33.51,27643000.0
2008/12/16 00:00:00:000000,33.0,33.51,32.77,33.51,24810000.0
2008/12/17 00:00:00:000000,34.0,34.23,33.5,33.67,26790000.0
2008/12/18 00:00:00:000000,34.0,34.0,33.5,33.79,13685000.0
2008/12/19 00:00:00:000000,33.55,33.99,33.26,33.82,19617000.0
2008/12/22 00:00:00:000000,33.95,34.07,32.65,32.65,16840000.0
2008/12/23 00:00:00:000000,32.6,32.65,31.3,31.75,19160000.0
2008/12/24 00:00:00:000000,31.3,31.9,31.05,31.8,11283000.0
